I0,I1,I2,I3
1.000000,1.002273,-0.004054,136535.015625
1.000000,0.995133,-0.001544,136535.343750
1.000000,1.030253,0.015639,136535.671875
1.000000,1.018482,0.022092,136536.000000
1.000000,1.009492,0.010778,136536.328125
1.000000,0.990799,-0.011021,136536.656250
1.000000,0.985470,-0.003359,136536.984375
1.000000,1.015248,0.018597,136537.312500
1.000000,0.995133,-0.001544,136537.640625
1.000000,1.004770,-0.005510,136537.968750
1.000000,1.001200,-0.004255,136538.296875
1.000000,1.008767,0.008717,136538.625000
1.000000,1.011277,0.010150,136538.953125
1.000000,0.986531,-0.006047,136539.281250
1.000000,1.008056,0.009546,136539.609375
1.000000,0.994435,0.002175,136539.937500
1.000000,0.999764,-0.005488,136540.265625
1.000000,1.011613,0.005401,136540.593750
1.000000,0.978291,-0.009519,136540.921875
1.000000,1.007331,0.007484,136541.250000
1.000000,0.978653,-0.008489,136541.578125
1.000000,0.991886,-0.007929,136541.906250
1.000000,1.026321,0.015863,136542.234375
1.000000,1.019115,0.003922,136542.562500
1.000000,1.008017,0.000875,136542.890625
1.000000,1.010915,0.009120,136543.218750
1.000000,0.996194,-0.004233,136543.546875
1.000000,0.990878,0.006320,136543.875000
1.000000,1.012997,-0.004928,136544.203125
1.000000,0.996957,0.006499,136544.531250
1.000000,0.998716,0.000091,136544.859375
1.000000,0.983646,-0.011402,136545.187500
1.000000,1.022000,0.009276,136545.515625
1.000000,1.001963,0.006476,136545.843750
1.000000,1.014096,0.001054,136546.171875
1.000000,0.984733,-0.008310,136546.500000
1.000000,0.985108,-0.004389,136546.828125
1.000000,1.003748,0.005849,136547.156250
1.000000,0.987282,0.001794,136547.484375
1.000000,1.018081,0.012391,136547.812500
1.000000,0.999480,0.010823,136548.140625
1.000000,0.997577,-0.014561,136548.468750
1.000000,1.000139,-0.001567,136548.796875
1.000000,1.017330,0.004549,136549.125000
1.000000,0.989726,-0.011223,136549.453125
1.000000,0.987967,-0.004815,136549.781250
1.000000,1.005494,-0.003449,136550.109375
1.000000,0.995120,-0.004434,136550.437500
1.000000,0.995469,-0.006294,136550.765625
1.000000,1.005883,0.003362,136551.093750
1.000000,0.999790,0.000293,136551.421875
1.000000,1.004097,0.003989,136551.750000
1.000000,0.992598,-0.008758,136552.078125
1.000000,1.011949,0.000651,136552.406250
1.000000,1.015584,0.013847,136552.734375
1.000000,1.010902,0.006230,136553.062500
1.000000,0.994771,-0.002575,136553.390625
1.000000,0.978278,-0.012410,136553.718750
1.000000,0.998703,-0.002799,136554.046875
1.000000,1.008017,0.000875,136554.375000
1.000000,1.008405,0.007686,136554.703125
1.000000,0.984371,-0.009340,136555.031250
1.000000,1.001200,-0.004255,136555.359375
1.000000,1.017732,0.014250,136555.687500
1.000000,1.001911,-0.005084,136556.015625
1.000000,0.999790,0.000293,136556.343750
1.000000,1.008379,0.001906,136556.671875
1.000000,0.997241,-0.009811,136557.000000
1.000000,1.006271,0.010173,136557.328125
1.000000,1.008379,0.001906,136557.656250
1.000000,1.002985,-0.004883,136557.984375
1.000000,0.988303,-0.009565,136558.312500
1.000000,1.007344,0.010375,136558.640625
1.000000,1.007318,0.004594,136558.968750
1.000000,0.999454,0.005043,136559.296875
1.000000,1.006607,0.005423,136559.625000
1.000000,1.010190,0.007059,136559.953125
1.000000,1.008405,0.007686,136560.281250
1.000000,1.005922,0.012033,136560.609375
1.000000,0.988277,-0.015345,136560.937500
1.000000,1.001226,0.001525,136561.265625
1.000000,1.003722,0.000069,136561.593750
1.000000,1.008340,-0.006765,136561.921875
1.000000,0.978265,-0.015300,136562.250000
1.000000,1.008728,0.000046,136562.578125
1.000000,1.000514,0.002354,136562.906250
1.000000,1.006581,-0.000357,136563.234375
1.000000,0.999026,-0.010439,136563.562500
1.000000,0.997966,-0.007750,136563.890625
1.000000,1.006594,0.002533,136564.218750
1.000000,0.988678,-0.005644,136564.546875
1.000000,0.991188,-0.004210,136564.875000
1.000000,1.004097,0.003989,136565.203125
1.000000,0.994732,-0.011245,136565.531250
1.000000,0.997656,0.002780,136565.859375
1.000000,1.006206,-0.004278,136566.187500
1.000000,1.003735,0.002959,136566.515625
1.000000,0.986570,0.002623,136566.843750
1.000000,1.006568,-0.003247,136567.171875
1.000000,0.995133,-0.001544,136567.500000
1.000000,1.005494,-0.003449,136567.828125
1.000000,1.000126,-0.004457,136568.156250
1.000000,1.012298,-0.001209,136568.484375
1.000000,1.002247,-0.009834,136568.812500
1.000000,0.998406,0.010621,136569.140625
1.000000,0.998690,-0.005689,136569.468750
1.000000,0.991563,-0.000289,136569.796875
1.000000,1.007279,-0.004076,136570.125000
1.000000,1.010539,0.005199,136570.453125
1.000000,1.018417,0.007641,136570.781250
1.000000,1.003748,0.005849,136571.109375
1.000000,1.002286,-0.001164,136571.437500
1.000000,0.982586,-0.008713,136571.765625
1.000000,1.014096,0.001054,136572.093750
1.000000,1.011225,-0.001410,136572.421875
1.000000,0.993025,0.006723,136572.750000
1.000000,0.992558,-0.017429,136573.078125
1.000000,1.013411,0.007663,136573.406250
1.000000,1.005520,0.002331,136573.734375
1.000000,0.996504,-0.014763,136574.062500
1.000000,0.987618,-0.002955,136574.390625
1.000000,1.001950,0.003586,136574.718750
1.000000,1.020215,0.009904,136575.046875
1.000000,1.000152,0.001323,136575.375000
1.000000,1.000152,0.001323,136575.703125
1.000000,0.997953,-0.010640,136576.031250
1.000000,1.001213,-0.001365,136576.359375
1.000000,1.003334,-0.006742,136576.687500
1.000000,0.991899,-0.005039,136577.015625
1.000000,1.002662,0.002757,136577.343750
1.000000,1.000864,0.000494,136577.671875
1.000000,1.012687,0.005602,136578.000000
1.000000,1.002727,0.017208,136578.328125
1.000000,1.011290,0.013041,136578.656250
1.000000,0.998354,-0.000939,136578.984375
1.000000,0.986492,-0.014718,136579.312500
1.000000,1.020603,0.016715,136579.640625
1.000000,0.984772,0.000361,136579.968750
1.000000,1.018081,0.012391,136580.296875
1.000000,1.007357,0.013265,136580.625000
1.000000,1.010500,-0.003472,136580.953125
1.000000,0.997267,-0.004031,136581.281250
1.000000,1.010565,0.010979,136581.609375
1.000000,0.984720,-0.011200,136581.937500
1.000000,0.979998,-0.027488,136582.265625
1.000000,1.019879,0.014653,136582.593750
1.000000,0.983672,-0.005621,136582.921875
1.000000,0.989364,-0.012253,136583.250000
1.000000,0.998018,0.003810,136583.578125
1.000000,0.996556,-0.003202,136583.906250
1.000000,1.006620,0.008313,136584.234375
1.000000,0.997966,-0.007750,136584.562500
1.000000,0.987242,-0.006876,136584.890625
1.000000,1.003735,0.002959,136585.218750
1.000000,1.002273,-0.004054,136585.546875
1.000000,0.996931,0.000719,136585.875000
1.000000,0.995159,0.004236,136586.203125
1.000000,1.000514,0.002354,136586.531250
1.000000,0.980438,-0.009116,136586.859375
1.000000,0.990450,-0.009161,136587.187500
1.000000,0.979714,-0.011177,136587.515625
1.000000,1.019543,0.019403,136587.843750
1.000000,0.987941,-0.010595,136588.171875
1.000000,0.997992,-0.001970,136588.500000
1.000000,0.993335,-0.003807,136588.828125
1.000000,1.009802,0.000248,136589.156250
1.000000,1.011613,0.005401,136589.484375
1.000000,1.009117,0.006857,136589.812500
1.000000,0.991188,-0.004210,136590.140625
1.000000,1.005507,-0.000559,136590.468750
1.000000,0.996556,-0.003202,136590.796875
1.000000,0.998716,0.000091,136591.125000
1.000000,0.999065,-0.001768,136591.453125
1.000000,0.977231,-0.006831,136591.781250
1.000000,1.014446,-0.000806,136592.109375
1.000000,0.986518,-0.008937,136592.437500
1.000000,1.019154,0.012592,136592.765625
1.000000,1.004796,0.000270,136593.093750
1.000000,1.003024,0.003788,136593.421875
1.000000,1.003295,-0.015413,136593.750000
1.000000,1.001252,0.007305,136594.078125
1.000000,1.007305,0.001704,136594.406250
1.000000,0.986893,-0.005017,136594.734375
1.000000,1.005870,0.000472,136595.062500
1.000000,1.008754,0.005826,136595.390625
1.000000,1.010915,0.009120,136595.718750
1.000000,0.991511,-0.011850,136596.046875
1.000000,1.013450,0.016334,136596.375000
1.000000,1.005158,0.001301,136596.703125
1.000000,0.985820,-0.005218,136597.031250
1.000000,0.990398,-0.020722,136597.359375
1.000000,0.999738,-0.011268,136597.687500
1.000000,1.007707,0.011405,136598.015625
1.000000,1.010190,0.007059,136598.343750
1.000000,0.990101,-0.007302,136598.671875
1.000000,1.014886,0.017566,136599.000000
1.000000,0.998716,0.000091,136599.328125
1.000000,1.003347,-0.003852,136599.656250
1.000000,0.999415,-0.003628,136599.984375
1.000000,1.007318,0.004594,136600.312500
1.000000,0.999052,-0.004659,136600.640625
1.000000,1.006258,0.007283,136600.968750
1.000000,0.998354,-0.000939,136601.296875
1.000000,0.994046,-0.004636,136601.625000
1.000000,1.011613,0.005401,136601.953125
1.000000,0.985754,-0.019669,136602.281250
1.000000,1.004084,0.001099,136602.609375
1.000000,0.995884,0.006297,136602.937500
1.000000,0.993322,-0.006697,136603.265625
1.000000,0.997590,-0.011671,136603.593750
1.000000,0.992637,-0.000088,136603.921875
1.000000,1.013747,0.002914,136604.250000
1.000000,0.995495,-0.000514,136604.578125
1.000000,0.983930,-0.027712,136604.906250
1.000000,1.004447,0.002130,136605.234375
1.000000,0.993710,0.000114,136605.562500
1.000000,1.001937,0.000696,136605.890625
1.000000,0.990476,-0.003381,136606.218750
1.000000,1.015558,0.008067,136606.546875
1.000000,1.006232,0.001502,136606.875000
1.000000,1.005494,-0.003449,136607.203125
1.000000,1.016632,0.008268,136607.531250
1.000000,0.996957,0.006499,136607.859375
1.000000,1.013372,-0.001007,136608.187500
1.000000,1.001549,-0.006115,136608.515625
1.000000,0.993710,0.000114,136608.843750
1.000000,0.993684,-0.005667,136609.171875
1.000000,1.004796,0.000270,136609.500000
1.000000,1.011988,0.009321,136609.828125
1.000000,0.977527,-0.020251,136610.156250
1.000000,0.996233,0.004438,136610.484375
1.000000,1.008431,0.013466,136610.812500
1.000000,1.001523,-0.011895,136611.140625
1.000000,1.000139,-0.001567,136611.468750
1.000000,1.006969,0.006454,136611.796875
1.000000,1.015571,0.010957,136612.125000
1.000000,0.981499,-0.011805,136612.453125
1.000000,0.997293,0.001749,136612.781250
1.000000,1.002675,0.005647,136613.109375
1.000000,1.003024,0.003788,136613.437500
1.000000,1.011975,0.006431,136613.765625
1.000000,0.993749,0.008784,136614.093750
1.000000,0.984358,-0.012231,136614.421875
1.000000,0.991550,-0.003180,136614.750000
1.000000,1.001523,-0.011895,136615.078125
1.000000,1.009103,0.003967,136615.406250
1.000000,0.994784,0.000315,136615.734375
1.000000,0.999065,-0.001768,136616.062500
1.000000,0.998328,-0.006720,136616.390625
1.000000,1.001976,0.009367,136616.718750
1.000000,1.009453,0.002107,136617.046875
1.000000,1.004111,0.006880,136617.375000
1.000000,1.005507,-0.000559,136617.703125
1.000000,0.995884,0.006297,136618.031250
1.000000,0.990140,0.001369,136618.359375
1.000000,1.001562,-0.003225,136618.687500
1.000000,1.001239,0.004415,136619.015625
1.000000,0.992598,-0.008758,136619.343750
1.000000,1.005507,-0.000559,136619.671875
1.000000,1.008754,0.005826,136620.000000
1.000000,1.004783,-0.002620,136620.328125
1.000000,0.986130,-0.015748,136620.656250
1.000000,1.001549,-0.006115,136620.984375
1.000000,0.990088,-0.010192,136621.312500
1.000000,0.973970,-0.016106,136621.640625
1.000000,1.003334,-0.006742,136621.968750
1.000000,1.005896,0.006252,136622.296875
1.000000,1.004097,0.003989,136622.625000
1.000000,0.983659,-0.008511,136622.953125
1.000000,1.002675,0.005647,136623.281250
1.000000,1.017007,0.012189,136623.609375
1.000000,0.995858,0.000517,136623.937500
1.000000,0.995845,-0.002373,136624.265625
1.000000,0.998393,0.007731,136624.593750
1.000000,1.012700,0.008492,136624.921875
1.000000,1.008392,0.004796,136625.250000
1.000000,0.992973,-0.004837,136625.578125
1.000000,0.999052,-0.004659,136625.906250
1.000000,0.987941,-0.010595,136626.234375
1.000000,1.010190,0.007059,136626.562500
1.000000,1.002998,-0.001993,136626.890625
1.000000,0.989403,-0.003583,136627.218750
1.000000,1.004447,0.002130,136627.546875
1.000000,0.990852,0.000540,136627.875000
1.000000,0.990878,0.006320,136628.203125
1.000000,1.003373,0.001928,136628.531250
1.000000,1.000139,-0.001567,136628.859375
1.000000,1.000113,-0.007347,136629.187500
1.000000,1.004097,0.003989,136629.515625
1.000000,0.999428,-0.000738,136629.843750
1.000000,0.988329,-0.003784,136630.171875
1.000000,0.992637,-0.000088,136630.500000
1.000000,0.989377,-0.009363,136630.828125
1.000000,0.990114,-0.004412,136631.156250
1.000000,1.006193,-0.007168,136631.484375
1.000000,0.987954,-0.007705,136631.812500
1.000000,0.985457,-0.006249,136632.140625
1.000000,1.004809,0.003160,136632.468750
1.000000,0.987967,-0.004815,136632.796875
1.000000,0.989014,-0.010394,136633.125000
1.000000,1.009143,0.012637,136633.453125
1.000000,1.003412,0.010599,136633.781250
1.000000,1.013424,0.010554,136634.109375
1.000000,1.022026,0.015057,136634.437500
1.000000,1.001614,0.008336,136634.765625
1.000000,1.011626,0.008291,136635.093750
1.000000,0.968964,-0.016084,136635.421875
1.000000,0.995818,-0.008153,136635.750000
1.000000,0.998367,0.001951,136636.078125
1.000000,1.015907,0.006207,136636.406250
1.000000,0.998341,-0.003830,136636.734375
1.000000,0.986531,-0.006047,136637.062500
1.000000,0.996879,-0.010842,136637.390625
1.000000,0.981512,-0.008915,136637.718750
1.000000,0.982560,-0.014493,136638.046875
1.000000,1.004783,-0.002620,136638.375000
1.000000,0.983297,-0.009542,136638.703125
1.000000,1.005507,-0.000559,136639.031250
1.000000,1.006245,0.004393,136639.359375
1.000000,1.006284,0.013063,136639.687500
1.000000,1.009815,0.003138,136640.015625
1.000000,1.005935,0.014923,136640.343750
1.000000,0.986143,-0.012858,136640.671875
1.000000,1.006620,0.008313,136641.000000
1.000000,1.012984,-0.007818,136641.328125
1.000000,1.003373,0.001928,136641.656250
1.000000,0.998769,0.011652,136641.984375
1.000000,0.999777,-0.002597,136642.312500
1.000000,1.003748,0.005849,136642.640625
1.000000,1.006258,0.007283,136642.968750
1.000000,0.990489,-0.000491,136643.296875
1.000000,1.014472,0.004975,136643.625000
1.000000,0.992624,-0.002978,136643.953125
1.000000,1.008392,0.004796,136644.281250
1.000000,0.999376,-0.012298,136644.609375
1.000000,1.008017,0.000875,136644.937500
1.000000,1.011626,0.008291,136645.265625
1.000000,1.008741,0.002936,136645.593750
1.000000,0.978679,-0.002709,136645.921875
1.000000,1.027381,0.013174,136646.250000
1.000000,0.986169,-0.007078,136646.578125
1.000000,1.022738,0.014228,136646.906250
1.000000,1.014886,0.017566,136647.234375
1.000000,1.015921,0.009097,136647.562500
1.000000,0.985807,-0.008108,136647.890625
1.000000,0.984048,-0.001701,136648.218750
1.000000,0.994758,-0.005465,136648.546875
1.000000,1.013049,0.006633,136648.875000
1.000000,1.010164,0.001278,136649.203125
1.000000,0.981215,0.004506,136649.531250
1.000000,1.013424,0.010554,136649.859375
1.000000,1.006258,0.007283,136650.187500
1.000000,0.999052,-0.004659,136650.515625
1.000000,0.994086,0.004035,136650.843750
1.000000,1.016632,0.008268,136651.171875
1.000000,0.987618,-0.002955,136651.500000
1.000000,0.986531,-0.006047,136651.828125
1.000000,1.015894,0.003317,136652.156250
1.000000,0.993012,0.003833,136652.484375
1.000000,1.002299,0.001727,136652.812500
1.000000,1.004809,0.003160,136653.140625
1.000000,1.021289,0.010105,136653.468750
1.000000,0.990463,-0.006271,136653.796875
1.000000,1.011277,0.010150,136654.125000
1.000000,1.011626,0.008291,136654.453125
1.000000,0.968964,-0.016084,136654.781250
1.000000,1.023475,0.019179,136655.109375
1.000000,1.006982,0.009344,136655.437500
1.000000,1.002622,-0.005913,136655.765625
1.000000,1.009117,0.006857,136656.093750
1.000000,1.009802,0.000248,136656.421875
1.000000,1.008030,0.003765,136656.750000
1.000000,0.967904,-0.013395,136657.078125
1.000000,1.007641,-0.003046,136657.406250
1.000000,0.995146,0.001346,136657.734375
1.000000,0.995884,0.006297,136658.062500
1.000000,1.009453,0.002107,136658.390625
1.000000,0.980788,-0.010976,136658.718750
1.000000,1.010177,0.004168,136659.046875
1.000000,1.002273,-0.004054,136659.375000
1.000000,0.984759,-0.002530,136659.703125
1.000000,1.022362,0.010307,136660.031250
1.000000,0.997267,-0.004031,136660.359375
1.000000,1.013760,0.005804,136660.687500
1.000000,1.000824,-0.008176,136661.015625
1.000000,0.996194,-0.004233,136661.343750
1.000000,1.004097,0.003989,136661.671875
1.000000,0.998729,0.002981,136662.000000
1.000000,1.003670,-0.011492,136662.328125
1.000000,0.999764,-0.005488,136662.656250
1.000000,0.998367,0.001951,136662.984375
1.000000,1.009453,0.002107,136663.312500
1.000000,0.997656,0.002780,136663.640625
1.000000,1.001562,-0.003225,136663.968750
1.000000,1.002635,-0.003023,136664.296875
1.000000,1.007371,0.016155,136664.625000
1.000000,1.010552,0.008089,136664.953125
1.000000,1.004447,0.002130,136665.281250
1.000000,0.997966,-0.007750,136665.609375
1.000000,0.992999,0.000943,136665.937500
1.000000,0.983685,-0.002731,136666.265625
1.000000,1.005507,-0.000559,136666.593750
1.000000,0.996983,0.012279,136666.921875
1.000000,1.008379,0.001906,136667.250000
1.000000,0.995443,-0.012074,136667.578125
1.000000,0.989778,0.000338,136667.906250
1.000000,1.012324,0.004572,136668.234375
1.000000,0.975756,-0.016734,136668.562500
1.000000,1.010565,0.010979,136668.890625
1.000000,0.998380,0.004841,136669.218750
1.000000,0.986867,-0.010797,136669.546875
1.000000,0.995107,-0.007325,136669.875000
1.000000,1.004058,-0.004681,136670.203125
1.000000,1.005883,0.003362,136670.531250
1.000000,1.005197,0.009971,136670.859375
1.000000,1.012713,0.011383,136671.187500
1.000000,1.002273,-0.004054,136671.515625
1.000000,0.990153,0.004259,136671.843750
1.000000,1.012673,0.002712,136672.171875
1.000000,1.009103,0.003967,136672.500000
1.000000,0.990812,-0.008131,136672.828125
1.000000,1.019879,0.014653,136673.156250
1.000000,0.991964,0.009412,136673.484375
1.000000,1.011587,-0.000380,136673.812500
1.000000,0.999428,-0.000738,136674.140625
1.000000,0.985807,-0.008108,136674.468750
1.000000,1.008379,0.001906,136674.796875
1.000000,0.992960,-0.007728,136675.125000
1.000000,0.978976,-0.016129,136675.453125
1.000000,0.991899,-0.005039,136675.781250
1.000000,1.014821,0.003115,136676.109375
1.000000,1.001614,0.008336,136676.437500
1.000000,0.984707,-0.014090,136676.765625
1.000000,0.998380,0.004841,136677.093750
1.000000,0.973608,-0.017137,136677.421875
